latitude,longitude,timestamp
34.03317157647948,131.18871241820156,2020-06-16 04:02:42 +0000
34.03317157647948,131.18871241820156,2020-06-16 04:02:43 +0000
34.03317157647948,131.18871241820156,2020-06-16 04:02:44 +0000
34.03317157647948,131.18871241820156,2020-06-16 04:02:45 +0000
34.033184484610366,131.18870948453545,2020-06-16 04:02:46 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:47 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:48 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:49 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:50 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:51 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:52 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:53 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:54 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:55 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:56 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:57 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:58 +0000
34.03318264059167,131.18870629941225,2020-06-16 04:02:59 +0000
34.03317392341237,131.1887186208099,2020-06-16 04:03:00 +0000
34.03317392341237,131.1887186208099,2020-06-16 04:03:01 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:02 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:03 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:04 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:05 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:06 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:07 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:08 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:09 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:10 +0000
34.033173965321886,131.18871920754313,2020-06-16 04:03:11 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:12 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:13 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:14 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:15 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:16 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:17 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:18 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:19 +0000
34.03317857536863,131.18872004573345,2020-06-16 04:03:20 +0000
